seq1,seq2,similarity
115,147,0.35968002676963806
114,155,0.31137195229530334
149,168,0.30793890357017517
103,116,0.3487301170825958
143,163,0.3734198212623596
105,147,0.42827537655830383
149,164,0.4814312756061554
132,191,0.5833899974822998
140,194,0.3904816210269928
152,191,0.6215378642082214
125,147,0.5489526391029358
152,185,0.26102128624916077
141,168,0.4659040868282318
133,175,0.21879494190216064
133,155,0.37094467878341675
139,160,0.0776868611574173
127,180,0.14436204731464386
125,196,0.32700249552726746
142,160,0.029189908877015114
126,130,0.3191639184951782
125,168,0.28691229224205017
112,129,0.2970896065235138
130,160,0.11179313063621521
133,153,0.2124081701040268
129,153,0.3001728653907776
112,157,0.113438181579113
179,185,0.20791040360927582
35,173,0.5538251399993896
97,121,0.22221234440803528
27,123,0.40656211972236633
3,54,0.5240703821182251
3,99,0.7226530313491821
35,151,0.6012189388275146
97,118,0.5734944343566895
3,75,0.5606661438941956
27,41,0.34447726607322693
27,67,0.2455105185508728
89,90,0.5280057191848755
27,124,0.4947983920574188
35,122,0.5641436576843262
27,132,0.2504284381866455
50,134,0.13987678289413452
26,188,0.3169059753417969
66,181,0.22906120121479034
42,45,0.24580051004886627
10,98,0.5246843099594116
39,98,0.617364227771759
73,111,0.13048900663852692
64,156,0.19430525600910187
72,128,0.48169228434562683
42,46,0.20145747065544128
42,124,0.2840254306793213
50,120,0.2019437551498413
73,118,0.2378937005996704
92,95,0.23366767168045044
64,180,0.3353525400161743
50,53,0.057402029633522034
39,157,0.21779707074165344
66,103,0.4568096995353699
0,66,0.22069229185581207
92,170,0.06715665757656097
50,192,0.25741681456565857
56,88,0.227601557970047
56,86,0.13021141290664673
50,54,0.34361690282821655
19,57,0.2651861608028412
26,109,0.38704198598861694
0,176,0.12063877284526825
39,106,0.4735337197780609
21,68,0.31367889046669006
34,138,0.2738724648952484
21,25,0.3183762729167938
29,164,0.4586573541164398
68,91,0.5268169641494751
29,81,0.6528345942497253
52,127,0.28822967410087585
54,198,0.2609470784664154
17,147,0.2646262049674988
90,169,0.7114142775535583
68,148,0.45858490467071533
34,97,0.40470027923583984
21,53,0.0028991331346333027
13,124,0.36478736996650696
69,181,0.415277361869812
34,51,0.2755677103996277
85,144,0.4073617160320282
68,168,0.9231632947921753
90,132,0.4888230264186859
13,118,0.3675289452075958
90,153,0.21185708045959473
69,179,0.48081445693969727
29,193,0.24010908603668213
29,67,0.4230248034000397
13,171,0.31926143169403076
69,82,0.4618082642555237
20,182,0.4007212221622467
68,171,0.38644835352897644
8,121,0.4595608115196228
94,182,0.22376587986946106
4,186,0.3691686689853668
71,191,0.35125675797462463
75,181,0.4659545421600342
75,159,0.4274905025959015
38,58,0.38187769055366516
8,142,0.5448864698410034
5,163,0.3208136260509491
5,133,0.25781676173210144
8,32,0.5025749802589417
5,181,0.49702343344688416
8,157,0.38715291023254395
71,105,0.2625112235546112
83,148,0.45522207021713257
7,99,0.6284315586090088
25,187,0.5790891051292419
7,155,0.1361125111579895
78,104,0.21915701031684875
78,126,0.5024697780609131
16,133,0.351375013589859
7,114,0.16819120943546295
30,106,0.35454127192497253
25,30,0.32520753145217896
38,143,0.5333314538002014
83,103,0.47049951553344727
84,170,0.5270323753356934
25,71,0.27554038166999817
32,49,0.49547210335731506
78,96,0.384829044342041
61,79,0.17838729918003082
7,107,0.7738587856292725
76,180,0.251211941242218
12,152,0.20397447049617767
83,196,0.3674447238445282
51,164,0.47728750109672546
16,194,0.3977469205856323
32,182,0.39084404706954956
84,105,0.2587401270866394
7,38,0.04815097153186798
25,190,0.5056774616241455
25,156,0.2843330502510071
61,108,0.42530953884124756
22,56,0.1861921101808548
14,119,0.3196536898612976
95,103,0.3723312318325043
14,164,0.16104330122470856
65,98,0.34245237708091736
43,173,0.5268989205360413
63,124,0.4671483635902405
87,145,0.13581252098083496
46,87,0.32067760825157166
95,129,0.4363757371902466
46,112,0.3041195273399353
46,178,0.3916940987110138
14,52,0.22633075714111328
22,88,0.44841209053993225
49,173,0.34182682633399963
37,50,0.28338056802749634
58,60,0.27373653650283813
43,103,0.5164366960525513
87,161,0.11675959825515747
63,103,0.5604169964790344
22,142,0.48418331146240234
43,83,0.2920776903629303
46,84,0.48562976717948914
46,66,0.2906838655471802
15,146,0.47814735770225525
87,156,0.06415810436010361
43,131,0.2843659818172455
22,60,0.16136083006858826
22,135,0.35312288999557495
86,133,0.25705012679100037
60,135,0.3244929611682892
82,168,0.30705195665359497
28,176,0.20640894770622253
86,178,0.08201250433921814
2,142,0.46697521209716797
60,127,0.08624757826328278
2,106,0.41532468795776367
2,22,0.3478022515773773
86,155,0.41800016164779663
96,176,0.2006462663412094
60,177,0.19964547455310822
28,121,0.30145660042762756
60,65,0.14561472833156586
40,192,0.3621700406074524
18,24,0.4533122777938843
31,180,0.20562218129634857
57,162,0.40049347281455994
24,72,0.6166671514511108
93,182,0.41093218326568604
81,198,0.547349750995636
40,73,0.5296972990036011
41,143,0.6486419439315796
57,85,0.2883908152580261
82,149,0.3843289613723755
36,79,0.14216503500938416
41,176,0.34252098202705383
93,162,0.18495559692382812
36,151,0.5413014888763428
41,140,0.6095830798149109
31,36,0.31249386072158813
45,74,0.10775423049926758
59,142,0.554092526435852
45,165,0.14818048477172852
57,88,0.30552437901496887
93,174,0.34032589197158813
81,183,0.5088606476783752
67,97,0.3941813111305237
